Sujeto;Perfil;Grupo;Identificador;Tareas;#;Proyecto;Tipo;Creado;Actualizado;Inicio;Fin;Cerrada
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;18986;;ErrorDetectado;20/03/2019 10:48;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;18985;;ErrorDetectado;20/03/2019 10:45;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;18968;;ErrorDetectado;19/03/2019 11:24;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;18928;;ErrorDetectado;18/03/2019 7:54;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;18914;;ErrorDetectado;14/03/2019 13:03;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;18887;;ErrorDetectado;13/03/2019 8:34;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;18869;;ErrorDetectado;12/03/2019 8:41;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;18838;;ErrorDetectado;08/03/2019 12:53;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;18633;;ErrorDetectado;15/02/2019 8:46;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;19339;;ErrorAsignado;;;24/04/2019;26/04/2019;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;19266;;ErrorAsignado;;;12/04/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;19117;;ErrorAsignado;;;29/03/2019;31/05/2019;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;19061;;ErrorAsignado;;;25/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;19051;;ErrorAsignado;;;25/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18989;;ErrorAsignado;;;20/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18987;;ErrorAsignado;;;20/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18986;;ErrorAsignado;;;20/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18985;;ErrorAsignado;;;20/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18981;;ErrorAsignado;;;20/03/2019;20/03/2019;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18968;;ErrorAsignado;;;19/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18928;;ErrorAsignado;;;18/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18914;;ErrorAsignado;;;14/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18887;;ErrorAsignado;;;13/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18869;;ErrorAsignado;;;12/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18838;;ErrorAsignado;;;08/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18633;;ErrorAsignado;;;15/02/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD2;18578;;ErrorAsignado;;;07/02/2019;31/05/2019;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1a;18803;;TC-Error;06/03/2019 14:09;;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1a;18802;;TC-Nueva Funcionalidad;06/03/2019 14:01;;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;19269;;TA-Soporte;;29/04/2019 11:55;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;19258;;TA-Mejora;;30/04/2019 11:09;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;19241;;TA-Gestión;;22/04/2019 7:48;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;19178;;TA-Gestión;;22/04/2019 8:14;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;19126;;TA-Gestión;;02/04/2019 11:26;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;19124;;TA-Error;;02/04/2019 11:25;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;19095;;TA-Mejora;;29/04/2019 11:46;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;19056;;TA-Mejora;;29/04/2019 11:20;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18994;;TA-Mejora;;02/04/2019 13:23;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18949;;TA-Error;;19/03/2019 7:40;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18931;;TA-Error;;18/03/2019 11:44;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18909;;TA-Error;;14/03/2019 14:22;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18903;;TA-Error;;14/03/2019 8:13;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18901;;TA-Error;;14/03/2019 9:39;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18899;;TA-Error;;18/03/2019 8:56;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18889;;TA-Gestión;;14/03/2019 8:02;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18886;;TA-Modificación;;13/03/2019 12:03;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18882;;TA-Soporte;;14/03/2019 9:11;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18871;;TA-Mejora;;14/03/2019 11:11;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18870;;TA-Modificación;;18/03/2019 8:50;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18866;;TA-Error;;13/03/2019 12:58;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18855;;TA-Error;;13/03/2019 12:09;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18853;;TA-Mejora;;18/03/2019 8:49;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18852;;TA-Error;;13/03/2019 14:20;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18813;;TA-Mejora;;29/04/2019 11:08;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18802;;TA-Nueva Funcionalidad;;18/03/2019 13:15;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18765;;TA-Modificación;;15/03/2019 11:51;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18760;;TA-Nueva Funcionalidad;;14/03/2019 10:10;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18756;;TA-Soporte;;04/03/2019 13:21;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18679;;TA-Soporte;;27/02/2019 8:16;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18652;;TA-Modificación;;21/02/2019 14:09;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18649;;TA-Mejora;;18/02/2019 13:12;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18599;;TA-Mejora;;27/02/2019 8:10;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18556;;TA-Mejora;;07/03/2019 12:46;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18548;;TA-Error;;05/02/2019 9:26;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18503;;TA-Error;;01/04/2019 9:03;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18496;;TA-Gestión;;08/03/2019 11:57;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18443;;TA-Error;;21/01/2019 8:11;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18435;;TA-Gestión;;18/03/2019 13:27;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18298;;TA-Mejora;;29/01/2019 13:38;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18283;;TA-Modificación;;18/03/2019 13:13;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18277;;TA-Gestión;;15/03/2019 11:33;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18269;;TA-Error;;08/03/2019 9:26;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18262;;TA-Mejora;;18/02/2019 13:13;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18259;;TA-Mejora;;18/03/2019 11:32;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18257;;TA-Error;;18/03/2019 12:26;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18231;;TA-Error;;18/03/2019 12:30;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18226;;TA-Gestión;;30/04/2019 8:25;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18225;;TA-Gestión;;30/04/2019 8:25;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18224;;TA-Gestión;;30/04/2019 8:16;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18214;;TA-Nueva Funcionalidad;;21/02/2019 14:55;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;18142;;TA-Nueva Funcionalidad;;30/01/2019 8:17;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;17842;;TA-Nueva Funcionalidad;;31/01/2019 14:03;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;17749;;TA-Mejora;;15/03/2019 11:31;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;17670;;TA-Mejora;;06/02/2019 13:23;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;17195;;TA-Mejora;;13/03/2019 12:49;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;17052;;TA-Error;;06/03/2019 14:56;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;16490;;TA-Error;;29/01/2019 8:45;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;13548;;TA-Modificación;;18/03/2019 12:22;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD1b;9598;;TA-Nueva Funcionalidad;;24/01/2019 14:34;;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;19363;;TAIS-Gestión;;;03/05/2019;03/05/2019;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;19347;;TAIS-Mejora;;;25/04/2019;22/02/2022;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;19303;;TAIS-Soporte;;;22/04/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;19258;;TAIS-Mejora;;;12/04/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;19241;;TAIS-Gestión;;;11/04/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;19178;;TAIS-Gestión;;;05/04/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;19171;;TAIS-Gestión;;;05/04/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;19161;;TAIS-Modificación;;;04/04/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;19126;;TAIS-Gestión;;;01/04/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;19124;;TAIS-Error;;;01/04/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;19095;;TAIS-Mejora;;;28/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;19056;;TAIS-Mejora;;;25/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18994;;TAIS-Mejora;;;20/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18949;;TAIS-Error;;;18/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18931;;TAIS-Error;;;18/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18920;;TAIS-Error;;;15/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18909;;TAIS-Error;;;14/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18903;;TAIS-Error;;;13/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18899;;TAIS-Error;;;13/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18886;;TAIS-Modificación;;;13/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18882;;TAIS-Soporte;;;12/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18871;;TAIS-Mejora;;;12/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18870;;TAIS-Modificación;;;12/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18866;;TAIS-Error;;;12/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18855;;TAIS-Error;;;11/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18853;;TAIS-Mejora;;;11/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18852;;TAIS-Error;;;11/03/2019;13/03/2019;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18813;;TAIS-Mejora;;;07/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18803;;TAIS-Error;;;06/03/2019;07/03/2019;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18802;;TAIS-Nueva Funcionalidad;;;06/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18799;;TAIS-Soporte;;;06/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18765;;TAIS-Modificación;;;04/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18760;;TAIS-Nueva Funcionalidad;;;04/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18756;;TAIS-Soporte;;;04/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18679;;TAIS-Soporte;;;19/02/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18652;;TAIS-Modificación;;;15/02/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18651;;TAIS-Mejora;;;15/02/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18649;;TAIS-Mejora;;;15/02/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18636;;TAIS-Nueva Funcionalidad;;;15/02/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18599;;TAIS-Mejora;;;12/02/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18556;;TAIS-Mejora;;;06/02/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18548;;TAIS-Error;;;04/02/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18547;;TAIS-Error;;;04/02/2019;31/10/2019;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18503;;TAIS-Error;;;29/01/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD2;18496;;TAIS-Gestión;;;29/01/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;19258;;TR-Mejora;12/04/2019 8:58;;12/04/2019;;30/04/2019 11:09
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;19241;;TR-Gestión;11/04/2019 12:12;;11/04/2019;;22/04/2019 7:48
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;19178;;TR-Gestión;05/04/2019 13:03;;05/04/2019;;22/04/2019 8:14
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;19171;;TR-Gestión;05/04/2019 9:35;;05/04/2019;;10/04/2019 8:41
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;19126;;TR-Gestión;01/04/2019 11:39;;01/04/2019;;02/04/2019 11:26
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;19124;;TR-Error;01/04/2019 10:06;;01/04/2019;;02/04/2019 11:25
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;19095;;TR-Mejora;28/03/2019 9:45;;28/03/2019;;29/04/2019 11:46
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;19056;;TR-Mejora;25/03/2019 12:39;;25/03/2019;;29/04/2019 11:20
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18994;;TR-Mejora;20/03/2019 13:46;;20/03/2019;;02/04/2019 13:23
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18949;;TR-Error;18/03/2019 13:32;;18/03/2019;;19/03/2019 7:40
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18931;;TR-Error;18/03/2019 10:01;;18/03/2019;;18/03/2019 11:44
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18920;;TR-Error;15/03/2019 10:20;;15/03/2019;;15/03/2019 10:22
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18909;;TR-Error;14/03/2019 11:36;;14/03/2019;;14/03/2019 14:22
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18903;;TR-Error;13/03/2019 14:57;;13/03/2019;;14/03/2019 8:13
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18899;;TR-Error;13/03/2019 14:01;;13/03/2019;;18/03/2019 8:56
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18886;;TR-Modificación;13/03/2019 8:10;;13/03/2019;;13/03/2019 12:03
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18882;;TR-Soporte;12/03/2019 13:47;;12/03/2019;;14/03/2019 9:11
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18871;;TR-Mejora;12/03/2019 8:57;;12/03/2019;;14/03/2019 11:11
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18870;;TR-Modificación;12/03/2019 8:41;;12/03/2019;;18/03/2019 8:50
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18866;;TR-Error;12/03/2019 8:09;;12/03/2019;;13/03/2019 12:58
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18855;;TR-Error;11/03/2019 12:17;;11/03/2019;;13/03/2019 12:09
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18853;;TR-Mejora;11/03/2019 11:43;;11/03/2019;;18/03/2019 8:49
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18852;;TR-Error;11/03/2019 11:31;;11/03/2019;;13/03/2019 12:08
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18813;;TR-Mejora;07/03/2019 10:02;;07/03/2019;;29/04/2019 11:08
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18803;;TR-Error;06/03/2019 14:09;;06/03/2019;;07/03/2019 8:34
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18802;;TR-Nueva Funcionalidad;06/03/2019 14:01;;06/03/2019;;18/03/2019 13:15
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18799;;TR-Soporte;06/03/2019 12:48;;06/03/2019;;07/03/2019 9:41
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18765;;TR-Modificación;04/03/2019 13:45;;04/03/2019;;15/03/2019 11:51
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18760;;TR-Nueva Funcionalidad;04/03/2019 13:08;;04/03/2019;;14/03/2019 10:10
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18756;;TR-Soporte;04/03/2019 12:42;;04/03/2019;;04/03/2019 13:21
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18679;;TR-Soporte;19/02/2019 13:53;;19/02/2019;;22/02/2019 11:39
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18652;;TR-Modificación;15/02/2019 14:38;;15/02/2019;;21/02/2019 14:09
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18649;;TR-Mejora;15/02/2019 14:05;;15/02/2019;;18/02/2019 13:12
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18636;;TR-Nueva Funcionalidad;15/02/2019 9:52;;15/02/2019;;19/02/2019 9:07
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18599;;TR-Mejora;12/02/2019 11:07;;12/02/2019;;12/02/2019 12:14
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18556;;TR-Mejora;06/02/2019 9:03;;06/02/2019;;07/03/2019 12:46
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18548;;TR-Error;04/02/2019 14:35;;04/02/2019;;05/02/2019 9:26
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18503;;TR-Error;29/01/2019 12:59;;29/01/2019;;01/04/2019 9:03
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18496;;TR-Gestión;29/01/2019 9:16;;29/01/2019;;08/03/2019 11:57
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18443;;TR-Error;18/01/2019 12:21;;18/01/2019;;21/01/2019 8:11
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18435;;TR-Gestión;17/01/2019 12:25;;17/01/2019;;18/03/2019 13:27
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18298;;TR-Mejora;10/01/2019 13:24;;10/01/2019;;29/01/2019 13:38
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18283;;TR-Modificación;09/01/2019 12:33;;09/01/2019;;18/03/2019 13:13
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18277;;TR-Gestión;09/01/2019 10:46;;09/01/2019;;15/03/2019 11:33
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18269;;TR-Error;08/01/2019 12:57;;08/01/2019;;08/03/2019 9:26
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18262;;TR-Mejora;08/01/2019 8:58;;08/01/2019;;18/02/2019 13:13
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18259;;TR-Mejora;08/01/2019 8:48;;08/01/2019;;18/03/2019 11:32
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18257;;TR-Error;08/01/2019 8:41;;08/01/2019;;18/03/2019 11:58
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18231;;TR-Error;19/12/2018 13:21;;19/12/2018;;18/03/2019 12:30
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18226;;TR-Gestión;18/12/2018 13:31;;18/12/2018;;02/04/2019 12:23
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18225;;TR-Gestión;18/12/2018 13:24;;18/12/2018;;23/04/2019 13:52
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18224;;TR-Gestión;18/12/2018 13:20;;18/12/2018;;14/03/2019 14:00
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18214;;TR-Nueva Funcionalidad;18/12/2018 11:31;;18/12/2018;;19/02/2019 13:54
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18142;;TR-Nueva Funcionalidad;05/12/2018 8:20;;05/12/2018;;30/01/2019 8:17
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;18096;;TR-Nueva Funcionalidad;23/11/2018 8:50;;23/11/2018;;13/02/2019 8:03
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;17749;;TR-Mejora;03/10/2018 8:40;;03/10/2018;;15/03/2019 11:31
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;17670;;TR-Mejora;19/09/2018 8:37;;19/09/2018;;04/02/2019 12:56
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;17195;;TR-Mejora;22/06/2018 8:15;;22/06/2018;;13/03/2019 12:49
26;desarrollo;ctrl;26 ctrl desarrollo;AD3;13548;;TR-Modificación;13/06/2016 9:38;;13/06/2016;;18/03/2019 12:22
26;desarrollo;ctrl;26 ctrl desarrollo;BD1;18803;;ErrorDetectado;06/03/2019 14:09;;;;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;19124;;ErrorAsignado;;;01/04/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18949;;ErrorAsignado;;;18/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18931;;ErrorAsignado;;;18/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18920;;ErrorAsignado;;;15/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18909;;ErrorAsignado;;;14/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18903;;ErrorAsignado;;;13/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18899;;ErrorAsignado;;;13/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18866;;ErrorAsignado;;;12/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18855;;ErrorAsignado;;;11/03/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18852;;ErrorAsignado;;;11/03/2019;13/03/2019;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18803;;ErrorAsignado;;;06/03/2019;07/03/2019;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18548;;ErrorAsignado;;;04/02/2019;;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18547;;ErrorAsignado;;;04/02/2019;31/10/2019;
26;desarrollo;ctrl;26 ctrl desarrollo;BD2;18503;;ErrorAsignado;;;29/01/2019;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19162;;TC-Error;04/04/2019 10:40;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;18571;;TC-Nueva Funcionalidad;07/02/2019 11:07;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;18536;;TC-Mejora;31/01/2019 12:19;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;18509;;TC-Mejora;30/01/2019 8:25;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;18601;;TC-Mejora;12/02/2019 12:47;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19356;;TC-Error;26/04/2019 8:19;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19355;;TC-Error;26/04/2019 8:15;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19326;;TC-Nueva Funcionalidad;23/04/2019 13:49;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19295;;TC-Nueva Funcionalidad;17/04/2019 13:34;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19175;;TC-Mejora;05/04/2019 11:10;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19157;;TC-Error;04/04/2019 8:37;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19156;;TC-Error;04/04/2019 8:33;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19141;;TC-Error;03/04/2019 8:37;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19140;;TC-Error;03/04/2019 8:21;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19125;;TC-Nueva Funcionalidad;01/04/2019 11:04;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19040;;TC-Error;22/03/2019 13:58;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19030;;TC-Error;22/03/2019 11:30;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19029;;TC-Error;22/03/2019 11:17;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19027;;TC-Error;22/03/2019 10:59;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1a;19026;;TC-Error;22/03/2019 10:54;;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1b;19162;;TA-Error;;05/04/2019 10:37;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1b;18536;;TA-Mejora;;05/02/2019 10:17;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1b;18509;;TA-Mejora;;31/01/2019 10:14;;;
8;desarrollo;ctrl;8 ctrl desarrollo;AD1b;18402;;TA-Modificación;;22/01/2019 12:04;;;
